phecode	phenotype	category	num_cases	num_controls	N	K	b_ivw	se_ivw	pval_ivw	robust_hit	mdor80_nominal	mdor80_bonf	power_or1p5_nominal	power_or2_nominal	power_or2_bonf
K11_CHOLANGI_STRICT	Cholangitis (primary sclerosing, PSC), with reimbursement 202	Gastrointestinal endpoints	653	470875	471528	0.00138485943570689	-0.718332127937794	0.457080307993824	0.116051106470134	FALSE	3.54933785067076	9.59955389142413	0.145978736083568	0.334931927059607	0.00430141428020793
I9_CARDMYOHYP	Cardiomyopathy, Hypertrophic obstructive	IX Diseases of the circulatory system (I9_)	653	375343	375996	0.00173672060341067	0.493492727344443	0.457963742853622	0.281221078176819	FALSE	3.55013025803925	9.60338067388796	0.145943988626653	0.334833810577234	0.00429800078533478
O15_BREAST_LACT_OTHER_DIS	Other disorders of breast and lactation associated with childbirth	XV Pregnancy, childbirth and the puerperium (O15_)	652	270228	270880	0.00240696987595983	0.212485289593351	0.461842004628763	0.645457213756157	FALSE	3.55509367649296	9.62736583245451	0.145726941598678	0.33422078117864	0.00427671903812253
L12_DERMATHERP	Dermatitis herpetiformis	XII Diseases of the skin and subcutaneous tissue (L12_)	651	498266	498917	0.00130482625366544	0.0096551310437	0.461251556730108	0.983299530738629	FALSE	3.55606503337457	9.63206288403001	0.145684585764585	0.334101120250839	0.00427257410022453
AB1_ZOONOTIC_BACTERIAL	Certain zoonotic bacterial diseases	I Certain infectious and parasitic diseases (AB1_)	650	499698	500348	0.00129909582930281	0.917179552273127	0.461340024813233	0.0468031603398411	FALSE	3.55952274841547	9.64879104089387	0.145534132701488	0.333675988986737	0.00425787216076791
C3_BONE_CARTILAGE_EXALLC	Malignant neoplasm of bone and articular cartilage, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	648	378749	379397	0.00170797344206728	0.0342322845888731	0.460458676361991	0.940736762407133	FALSE	3.56742713809874	9.6870798156549	0.145192060339507	0.332708933678814	0.00422456962819873
G6_HCOTHUNS	Other and unspecified hydrocephalus	VI Diseases of the nervous system (G6_)	647	497451	498098	0.00129894117221912	0.445002886226268	0.791683384161255	0.574049905510056	FALSE	3.57000310777153	9.69957219393862	0.145081139239297	0.332395214251925	0.00421380780892252
Q17_CHROMOSOMAL_ABNORMALITI_NOT_ELSEW_CLASSIFIED	Chromosomal abnormalities, not elsewhere classified	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	646	499702	500348	0.00129110139343017	0.902815620779197	0.461809664461305	0.0505887632390015	FALSE	3.57350192139576	9.71655132218534	0.144930916399567	0.331970228116117	0.00419926163272525
K11_ACHAL	Achalasia of cardia	XI Diseases of the digestive system (K11_)	646	423785	424431	0.00152203773993888	-0.234675184625204	0.462083606046422	0.611549396652819	FALSE	3.5740282286461	9.71910652916183	0.144908362516713	0.331906411489906	0.00419708058291733
F5_SCHIZPER	Schizoid personality disorder	V Mental and behavioural disorders (F5_)	645	486464	487109	0.00132413895041972	-0.401279798266041	0.474525365092542	0.397751053903851	FALSE	3.57710562746123	9.73405313052986	0.14477671251354	0.331533849003239	0.00418436438093692
M13_TORTICOLLIS	Torticollis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	643	353224	353867	0.00181706686410431	0.888494117819688	0.462902833560235	0.0549341628333349	FALSE	3.58532742974335	9.77403510440137	0.144426869650374	0.330543345241179	0.00415069598092264
F5_SLEEPWAKE	Disorder of the sleep-wake schedule	V Mental and behavioural disorders (F5_)	633	490763	491396	0.00128816677384431	-0.694142739673343	0.466711371577472	0.136933944687891	FALSE	3.62029378791445	9.94487841637497	0.142968997056472	0.32640843185408	0.00401231113531986
H7_OPTATROPHY	Optic atrophy	VII Diseases of the eye and adnexa (H7_)	629	496621	497250	0.00126495726495727	0.502084307728422	0.468392663548722	0.283751320955829	FALSE	3.63505592221997	10.0173959450357	0.142367700150115	0.324699606536877	0.00395613041610878
H7_IRIDOCYCLITISINOTH	Iridocyclitis in diseases classified elsewhere	VII Diseases of the eye and adnexa (H7_)	629	473095	473724	0.00132777735559102	-0.999064842485761	0.466502661181915	0.0322252101327513	FALSE	3.63520347879883	10.0181219719631	0.142361731391194	0.32468263407182	0.00395557534796285
O15_DELIV_OTHER_ASSIST	Other assisted single delivery	XV Pregnancy, childbirth and the puerperium (O15_)	628	119890	120518	0.00521083987454156	-0.45690962817053	0.469283445778014	0.330239028929149	FALSE	3.64811581792506	10.0817445460835	0.14184256588643	0.323205622553008	0.00390749086778634
J10_PULMOEDEMA	Pulmonary oedema	X Diseases of the respiratory system (J10_)	625	493301	493926	0.00126537173584707	-0.489141413864043	0.469082624715667	0.297058655402636	FALSE	3.65007667912475	10.0914217316418	0.141764266278246	0.322982735877428	0.00390027236501199
G6_CP	Cerebral palsy	VI Diseases of the nervous system (G6_)	624	495687	496311	0.00125727618368322	0.5413055629308	0.662280937624036	0.413736861325567	FALSE	3.65384474079582	10.1100292250412	0.141614199742734	0.322555465964858	0.00388646211367188
AB1_HELMINTIASES	Helminthiases	I Certain infectious and parasitic diseases (AB1_)	622	499726	500348	0.00124313477819438	1.37187019415284	0.453318577555744	0.00247580659971258	FALSE	3.66142477404089	10.1475067188859	0.141313889797072	0.321700058473191	0.00385892189640399
Q17_CONGEN_MALFO_BREAST	Congenital malformations of breast	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	620	496855	497475	0.00124629378360722	0.1062015091224	0.471141381858701	0.821657806465496	FALSE	3.66909865872716	10.1855103632477	0.141011982621537	0.320839613227281	0.00383136474985859
VD_MI	Vascular dementia (multiple infarctions)	Neurological endpoints	620	474702	475322	0.00130437892628576	0.441597786718242	0.47757632806511	0.3551405487483	FALSE	3.66923736258057	10.1861978460898	0.141006545213973	0.320824111961243	0.00383086962905097
M13_CRYSTALARTH	Other crystal arthropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	620	315115	315735	0.00196367206676485	-0.212821641874384	0.534704766800109	0.690617579192218	FALSE	3.67081293181956	10.1940085559431	0.140944828844957	0.320648156387758	0.00382525278998965
G6_CAUSALGIA	Causalgia	VI Diseases of the nervous system (G6_)	616	435371	435987	0.001412886164037	0.257690442724656	0.788882312153244	0.743930669851652	FALSE	3.684992867421	10.2644224943074	0.140393364682795	0.319075009259314	0.00377530366551075
H7_LACRIMINFLAMACU	Inflammation of lacrimal passages (acute and unspecified)	VII Diseases of the eye and adnexa (H7_)	615	453930	454545	0.00135300135300135	0.306255202350621	0.472779176202153	0.517129568463425	FALSE	3.68875647319165	10.283147399336	0.140248187824561	0.318660597690626	0.00376222581552172
N14_ENDOMETRIOSIS_INTESTINE	Endometriosis of intestine	XIV Diseases of the genitourinary system (N14_)	617	130160	130777	0.00471795499208576	-0.557513566113472	0.523208093517758	0.286619174850814	FALSE	3.68906572327838	10.2846866653805	0.140236280894206	0.318626604040873	0.00376115453497194
E4_VIT_D_DEF	Vitamin D deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	614	467142	467756	0.00131265018513926	0.158783265895847	0.606972739689308	0.79363086383236	FALSE	3.69258043160293	10.3021879488394	0.140101189948173	0.318240873892232	0.0037490142668658
N14_OVAR_HYPERSTIM	Ovarian hyperstimulation (induction)	XIV Diseases of the genitourinary system (N14_)	614	263875	264489	0.00232145760315174	0.302880995510832	0.478377463036949	0.526640737316533	FALSE	3.69501938025488	10.3143402431113	0.140007699375985	0.317973870136159	0.00374062759654431
L12_PYOGENGRANUL	Pyogenic granuloma	XII Diseases of the skin and subcutaneous tissue (L12_)	611	465673	466284	0.00131036020965763	5.99401980298848e-05	0.474219359528904	0.999899149291375	FALSE	3.70442150567077	10.3612461940164	0.139649217703997	0.31694963796936	0.00370858378540748
H8_PERCHRONDR	Perichondritis of external ear	VIII Diseases of the ear and mastoid process (H8_)	610	485292	485902	0.001255397178855	-1.63373900749205	0.614987313997332	0.00789468529679211	FALSE	3.70826453931711	10.3804455276111	0.139503565058168	0.316533294059366	0.00369561590331592
F5_HABIT	Habit and impulse disorders	V Mental and behavioural disorders (F5_)	607	486464	487071	0.00124622488302527	-0.431344468165903	0.479071167578217	0.367919870199374	FALSE	3.72025639564671	10.4404558903654	0.13905229136907	0.315242631939652	0.00365562670185405
H7_APHAKIA	Aphakia	VII Diseases of the eye and adnexa (H7_)	607	409535	410142	0.00147997522809173	-0.682992944118075	0.477233545928764	0.152387136942168	FALSE	3.72082849722028	10.4433226378782	0.139030883352139	0.315181377508429	0.00365373673885909
H7_PARASTRA3	Third [oculomotor] nerve palsy	VII Diseases of the eye and adnexa (H7_)	606	476776	477382	0.00126942364814761	-0.0238049755258205	0.476981694642664	0.960196081236903	FALSE	3.7243465029198	10.4609586456902	0.138899480510974	0.314805343931729	0.0036421501510904
CMV_NOS	Other/unspecified cytomegaloviral diseases	I Certain infectious and parasitic diseases (AB1_)	604	499622	500226	0.00120745423068773	0.307313690018809	0.508246792216981	0.545408612439673	FALSE	3.73230391835874	10.5008980073547	0.138603779087237	0.313958808972102	0.00361616457906606
C3_AML_MDS	Acute myeloid leukaemia and myelodysplastic syndromes	II Neoplasms, from cancer register (ICD-O-3)	602	499746	500348	0.00120316259883121	0.210826077222618	0.932010095396946	0.821041369799475	FALSE	3.74046081932696	10.5419080895954	0.138302834274208	0.313096794501442	0.00358984340943785
F5_PHYSBEHOTH	Unspecified behavioural syndromes associated with physiological disturbances and physical factors +Physiological and behavioural factors associated with disorders of diseases classified elsewhere	V Mental and behavioural disorders (F5_)	601	484901	485502	0.00123789397366025	0.900413175988728	0.58988026123744	0.126901862284316	FALSE	3.7446525256876	10.5630098906505	0.138149030260856	0.312656062259793	0.00357644009784875
Q17_CLEFT_LIP_CLEFT_PALATE	Cleft lip, lip and palate or palate	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	600	499748	500348	0.0011991653808949	-0.137136337933693	0.479473008355691	0.774866847845774	FALSE	3.74867717939353	10.5832881848244	0.138001893064644	0.312234319057026	0.00356364852542974
H8_MIDDLEADDH	Adhesive middle ear disease	VIII Diseases of the ear and mastoid process (H8_)	600	465154	465754	0.00128823370277013	-0.192023279064514	0.479024207863667	0.68852068791485	FALSE	3.74889806608957	10.5844016218858	0.137993832855045	0.312211212621186	0.00356294866830264
K11_ORAL_LEUCOPLACIA	Oral leukoplakia	XI Diseases of the digestive system (K11_)	596	499752	500348	0.00119117094502226	0.787706828205598	0.759186963145336	0.299472001922184	FALSE	3.76528871722264	10.6671667103509	0.137400102670264	0.31050822460497	0.00351164334599808
Q17_ANKYLOGLOSSIA	Ankyloglossia	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	594	499754	500348	0.00118717372708595	-0.894268355860694	0.522530123048415	0.0870036597536061	FALSE	3.77368522628643	10.7096749529819	0.137099253853524	0.309644610071237	0.00348583238843486
CHARCOT	Charcot foot	Comorbidities of Diabetes	594	360342	360936	0.00164572112507481	-0.110337268181284	0.481410480827017	0.81871672406875	FALSE	3.77483620337936	10.715507695401	0.137058186603538	0.309526686622243	0.00348231875031983
Q17_CONGEN_MALFO_RESPI_SYSTEM	Congenital malformations of the respiratory system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	585	499763	500348	0.00116918624637253	-0.493246729517516	0.48411326591296	0.308266407838119	FALSE	3.81223938122628	10.9058135319346	0.135745822523925	0.305753734222236	0.00337125379882957
Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS	Other specified congenital malformation syndromes affecting multiple systems	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	585	496855	497440	0.0011760212286909	0.166629949811675	0.48669527307807	0.732072324487912	FALSE	3.81225683644624	10.9059026873023	0.135745219963521	0.305751999894503	0.00337120334505063
E4_DISPUB	Disorders of puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	585	479069	479654	0.00121962914934515	0.00531822069160629	0.604481699852312	0.992980314473815	FALSE	3.81236820872282	10.9064715468223	0.13574137556674	0.30574093466361	0.00337088145644109
DRUGADVERS_ADRENOCORTICAL_INSUFFICIENCY	Drug-induced adrenocortical insufficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	581	499767	500348	0.00116119181049989	-0.740483803699125	0.485502858411874	0.12721186864929	FALSE	3.8297905056986	10.9956206132769	0.135144504473598	0.304022071477432	0.00332114962211872
D3_SPLEENDISEASE	Diseases of spleen	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	580	491224	491804	0.00117933160364698	0.164189147570305	0.484380731619394	0.734634490477149	FALSE	3.83427130031709	11.0186002275573	0.134992435447898	0.30358385835692	0.00330855636087361
H8_EXT_NONINF	Acute otitis externa, noninfective	VIII Diseases of the ear and mastoid process (H8_)	577	485292	485869	0.00118756290275774	-0.824788841023951	0.489864034706367	0.0922377802335278	FALSE	3.8476951512946	11.0875703106789	0.134540329108199	0.302280352583107	0.00327130086511197
E4_HYPODRUG	Drug-induced hypoglycaemia without coma	IV Endocrine, nutritional and metabolic diseases (E4_)	575	496961	497536	0.00115569526627219	0.342347395905996	0.488018426008246	0.48298787706107	FALSE	3.85663165238627	11.1335898858101	0.134242208148863	0.301420257472385	0.00324688527203397
J10_HYPERSPNEUMONI	Hypersensitivity pneumonitis due to organic dust	X Diseases of the respiratory system (J10_)	575	494595	495170	0.00116121735969465	0.509747553525908	0.488706260466677	0.296922777876663	FALSE	3.85664604217036	11.1336640553281	0.134241729929736	0.301418877429444	0.00324684620281934
K11_EROSION	Erosion of teeth	XI Diseases of the digestive system (K11_)	577	114335	114912	0.00502123363965469	-0.0274630072152089	0.490392140521567	0.955340105765501	FALSE	3.85768681238192	11.139029091968	0.134207157243446	0.301319104695258	0.00324402252230691
F5_DISPER	Dissocial personality disorder	V Mental and behavioural disorders (F5_)	573	486464	487037	0.00117650199060852	1.13740069315163	0.503248342589956	0.0238139214231691	FALSE	3.86577379131702	11.1807551642228	0.133939557507769	0.300546642692203	0.00322222097815655
E4_AMYLNAS	Amyloidosis, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	573	420066	420639	0.00136221320419647	0.17183117777376	0.494398666402993	0.728173723896746	FALSE	3.86625983171693	11.1832651542556	0.133923532612389	0.300500373463197	0.00322091846919284
L12_DYSHIDROSIS	Dyshidrosis [pompholyx]	XII Diseases of the skin and subcutaneous tissue (L12_)	572	432874	433446	0.00131965688920881	0.553208939283718	0.937513678219404	0.555136395945272	FALSE	3.8707190997269	11.2063050918047	0.133776816008643	0.3000766945924	0.00320900930154755
M13_PERONEALTEND	Peroneal tendinitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	570	353224	353794	0.00161110702838375	0.327597178805678	0.513028122480335	0.523111821647361	FALSE	3.88068064186907	11.2578492531884	0.133451052561007	0.299135596097256	0.00318266973075753
N14_FEMGENFISTUL	Fistulae involving female genital tract	XIV Diseases of the genitourinary system (N14_)	571	130160	130731	0.00436774751206676	0.566738637823353	0.493538492215015	0.250837726128664	FALSE	3.88334508040622	11.271653534315	0.133364381691518	0.298885124557329	0.00317568586127922
CD2_BENIGN_BRAIN_SUPRATENT	Benign neoplasm: Brain, supratentorial	II Neoplasms from hospital discharges (CD2_)	569	499779	500348	0.00113720850288199	0.206291705544192	0.492368241766458	0.675231848036948	FALSE	3.88405464471738	11.2753309951565	0.133341333139134	0.298818509965104	0.0031738303157146
KRA_PSY_MOTOR_EXMORE	Motor disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	566	362304	362870	0.00155978725163282	-0.417621618901848	0.729649037817761	0.567078391504543	FALSE	3.89915050230746	11.3536933421832	0.132854212832106	0.297410033201117	0.00313477987285942
